Taxa	ADW	FW	ML	pSL	RL	SL	TL
L473/BCC03	0.0357327231612971	0.46545861309111	1.76309246167198	17.0177387782486	18.7390900617382	18.7029539238175	37.5062588565663
L473/757	0.0498574182199523	0.559707333103112	1.89784240428173	17.9268944050814	21.9780312750212	19.7700407063364	41.9647666177814
L473/ji434	0.0311580084930461	0.379964622813691	2.00542010753067	15.1766461322832	14.458433613605	17.2098975252301	31.5642041578901
L473/PHN37	0.0276373755455903	0.356309915884954	2.11664380947446	14.6464815330912	14.2556453680835	16.8255689973212	30.9791758187617
L473/xuan6	0.0289204927366052	0.336066380027717	2.11380991273538	14.5248006635063	14.5203749637695	16.7019223368785	31.0439630163974
W238/757	0.0411717848406001	0.537658303681282	1.57879797862071	16.6360563014889	21.5729110629442	18.1461969873945	40.1487352250431
W238/ji434	0.0332661719346364	0.393633187039063	2.04392574537246	15.6657445905773	17.4360625119962	17.6988328940875	35.2271781279151
W238/L473	0.0357327231612971	0.473850250751781	1.8540630727212	16.838334696174	20.6614085946116	18.6962292668382	39.7555750594657
yue89E4-2/zhonghuang64	0.024643783458532	0.323889967422388	1.82280335216655	13.0926063893928	16.6384399261763	14.9281364752883	31.8990666096005
yue89E4-2/BCC03	0.026161661136477	0.336611464404264	1.69636742657515	13.6308907032548	14.4318004557971	15.2441983113662	29.5520644383071
yue89E4-2/ji434	0.0353743353762268	0.425974679926931	2.02845552482422	18.5804730598713	20.5821880908304	20.6347077586659	41.3893710612009
yue89E4-2/W238	0.0270892530507768	0.373219936505156	2.08170205710536	13.9207693093712	16.744489873707	16.1290194044498	33.0487654309506
yue89E4-2/2MA22	0.0295656231715036	0.394015889960382	1.80277282433521	15.1630611655251	17.3794080264085	16.9417849705904	34.4706936073027
yue89E4-2/468-3	0.0387473968827713	0.519712385329742	1.56897036801289	18.6200616074565	21.7960668242033	20.125792623865	42.2014216544184
6/L473	0.0438702340458358	0.561368975626583	1.74249573996002	19.7915208015222	23.7055411452736	21.483980315718	45.4914735978918
6/W238	0.0345943149028383	0.426420476951541	1.7225222112132	15.7106620766628	17.4358610616311	17.3887921963859	34.9995089849036
6/yue89E4-2	0.0432799482821905	0.584633416984905	1.60180611275612	21.225204475844	24.1995800504621	22.7544064923781	47.1960979052892
9058/W238	0.0306341518598449	0.38274061348316	2.04132626676483	13.5244012094685	16.899325687911	15.6143477710381	32.736514345412
9058/yue89E4-2	0.0511855611881542	0.637852595553826	2.05983995260672	22.257676137994	26.8474984824433	24.3311820447441	51.409318463927
9058/6	0.0372716824736581	0.452195709521091	1.83171937153366	17.6728909479025	21.0733103808268	19.4943936620034	40.8163579316555
chang69/yue89E4-2	0.0218399260812169	0.296555848110481	2.38743352486409	13.45550714866	17.9563091402827	15.9731660050417	34.3006184219381
chang69/6	0.0364916620002696	0.492843884796757	1.96117795450607	19.7390749941308	22.8222745564539	21.6939592306713	44.7360366714948
chang69/9058	0.0292606613956148	0.387614732027696	2.43753457174677	16.13367413521	19.92258138435	18.7294101557976	38.7981053235952
75-364/6	0.0427529074217929	0.520223028230941	1.79755846275592	20.4924449083515	23.0308437688104	22.2833202305027	45.4556003403179
75-364/9058	0.0424146806488075	0.485471981153246	1.99577136110164	20.8591379794552	22.5181008624835	22.7420742087494	46.245938582598
75-364/chang69	0.037946294774967	0.444781526403344	2.28365541846772	19.0807338728956	21.3669724414144	21.4458075949145	42.9108958109621
S311/9058	0.0390636213990098	0.485936344124798	1.84001525050355	17.6101829391242	21.3992703459234	19.4230432443381	41.1302038661715
S311/chang69	0.0376933151619761	0.49173276962849	1.83745579198012	19.3946374869331	24.3525384323767	21.2041181814846	45.918727337641
S311/75-364	0.0393166010120007	0.532376876975973	1.72181858498508	19.6936862969485	24.9231240403815	21.3254488053103	46.6638012343858
MBUB/chang69	0.0315163962781165	0.424291714359465	2.08135547932408	15.7448624386791	22.4111645345589	17.8508519183502	40.7809125518052
MBUB/75-364	0.0371662743015785	0.497933711315639	1.77492446229442	20.1095241061702	23.3577022670521	21.8478013295944	45.4594379616641
MBUB/S311	0.0262459876741406	0.4112421103841	1.66916127705234	14.8015466064662	21.8068068638724	16.4122569891922	38.8680973896483
LH127/PHJ40	0.0322964167515049	0.384580593907477	1.99547118894934	15.3476162778414	16.0922400835583	17.3719000276493	33.6049492445654
LH127/W182bn	0.0388618227600728	0.468568735469015	2.02616521586859	18.8762153318151	21.4363798714692	20.9329236298802	42.5488881118261
shuangM9B-1/LH127	0.0409188052276093	0.507173540295556	1.80023697459371	20.5876689025394	23.6554550161872	22.3545247686848	46.2589271195363
shuangM9B-1/PHJ40	0.0459151525841784	0.543531989642135	2.01355494738102	21.609005102262	23.4928213404354	23.6206448321263	47.2281507494705
shuangM9B-1/W182bn	0.0385365805386122	0.475251569810636	1.99107856595662	20.1079630346584	24.4418299682635	22.1129062009526	46.8326803293745
DF32/LH127	0.0301039267722509	0.364803528799391	1.77814359212615	15.5146128096672	16.1519487830172	17.2632841920667	33.3915094117291
DF32/shuangM9B-1	0.0315163962781165	0.435211695465167	2.216986923245	16.7586827358675	18.9013455952506	19.0287425871444	38.0238277353996
DF32/W182bn	0.0329077841495661	0.405550532729447	2.04748889205828	18.3510102640281	17.357047024266	20.4479413731063	37.7547641050968
PHN29/LH127	0.0385365805386122	0.45107319436797	1.99119066435476	20.9937576081931	24.1756183244319	22.9856911356765	47.3994232849336
PHN29/shuangM9B-1	0.0497941733167046	0.574834813126606	2.147144572586	22.9193456617393	28.3904227654421	25.0442122305552	53.7533471987748
PHN29/DF32	0.0378408866028874	0.466426767890068	1.80995591647543	20.4960789117391	21.8517733978835	22.2688217463369	44.2402928218039
liao7794/shuangM9B-1	0.0404606025706911	0.553260872704228	2.27993362961279	20.3399372754742	23.4157767303059	22.7213423062838	46.3448524894746
liao7794/PHN29	0.0341335833141626	0.516765059280223	1.91678927994382	17.9093816871894	18.5070698777896	19.8632758439316	38.314716838039
xing230/DF32	0.0399490500444778	0.530619104418234	1.83327106957173	17.4847943671686	17.4783120650706	19.2935266677406	36.7913855055292
xing230/PHN29	0.0499206631232	0.665651732087924	1.75978251672368	22.4785686021291	26.9674931597799	24.1930338830889	51.4465415456553
xing230/liao7794	0.0301039267722509	0.445017129427298	2.04462906159669	14.6929272408093	16.8770837081344	16.7101028768733	33.7775375621299
fu8527/PHN29	0.0373349273769058	0.440686688230649	2.28329149797243	20.3883931890413	24.4271378011918	22.7295414553604	47.4242474576465
fu8527/liao7794	0.0353743353762268	0.348124544897937	2.21031805927216	14.8460215161002	18.1030927586615	17.1103964466789	35.4789265425409
fu8527/xing230	0.0252551508565932	0.306221938896825	2.35653821611092	13.5682332175167	14.9584268067839	16.013991611546	31.1250179222276
liao2204/xing230	0.0248335181682751	0.302828292350681	2.15861319600687	11.6387549593161	15.0224612617756	13.8633299835644	29.1625334914593
liao2204/fu8527	0.0327391310742388	0.410085365665373	2.31013181487173	16.6241718418824	19.1046374655695	19.052581764001	38.3087247693077
8982/xing230	0.0318537024287709	0.397352064924168	1.9789420647876	14.5409529272807	17.2911189988316	16.4971188997986	34.0018286442186
8982/liao2204	0.0283902416143282	0.340964476086216	2.28799038041226	12.360339092121	16.2919348862725	14.7743406059252	31.3376941576488
fangyin/SC30-1	0.0339618658703612	0.433697572496543	1.94597450534379	17.6806799177092	18.8369693504073	19.6277547782189	38.5799234589295
fangyin/M101	0.0353743353762268	0.456436030088005	1.63205868193297	19.1096517614489	19.8288485839005	20.5652820073053	40.6189373956788
fangyin/fu8527	0.0399490500444778	0.480278761302102	1.6809426942419	19.0962732418064	19.4815460663349	20.7148017153297	40.3018735976348
fangyin/liao2204	0.0297455389871806	0.381158126813634	1.90626482914259	14.5420619875068	16.4168350148098	16.4673645429461	33.064053012183
fangyin/8982	0.0354164986450586	0.464333312630666	1.61697069735673	17.7413550089213	18.3419201813466	19.2829490012641	37.7276668309725
fangyin/Lp215D	0.0395906622594074	0.541420018803557	1.93282936849841	21.9874435540759	21.8912691210431	23.9003307685757	45.7886039484398
fangyin/xuan6	0.0277849469865016	0.291669614909458	1.65827936184065	12.322988074702	15.5108897615012	13.9290291453401	29.7634236935717
HB8229/liao2204	0.0332661719346364	0.400132767695675	2.06617641297124	15.7067048008316	17.0238884974405	17.8279319897373	34.9390018292462
HB8229/8982	0.032928865783982	0.430046593608112	2.30186747293492	17.9930374026279	20.9699169959265	20.4080976865896	41.5452609117513
HB8229/shuang741	0.0272157428572722	0.328694945192329	1.75589870345115	13.0989660662345	17.7087325044835	14.8052559379568	32.9296001698133
MDF-13D/8982	0.0265200489215474	0.299389403692605	1.94143835893832	13.4579457728105	15.2103130008098	15.487196490855	30.7926000402387
MDF-13D/HB8229	0.0278519640482639	0.349459855466123	1.91273596023724	13.5721049760581	16.2511703875535	15.4763316114532	31.9199066454484
zhong451/fangyin	0.0314717660263196	0.377444876848835	1.78238883733991	17.0065141728124	17.1955461188287	18.6507319498563	35.7859202739968
zhong451/HB8229	0.0328875665383718	0.339876699277607	1.92864809666599	14.3019165116064	16.0030171807819	16.2464299127742	32.4000422418171
zhong451/MDF-13D	0.0454935198958603	0.334837572903336	1.84899751239844	14.2145574244846	15.3976609864448	16.0565729466992	31.4181535490543
zhong451/yun147	0.0302514982131623	0.311892231313638	2.03307405698992	13.2479726363016	14.5320420032679	15.3863385592856	29.9015037249187
PHW03/E8501	0.0260351713299816	0.293540945812485	2.22662997522267	14.3217892637547	14.5898468692797	16.7985834441531	31.2555195088115
PHW03/Co109	0.0368078865165082	0.426446225457522	2.17375663271331	19.1662701994929	26.6244259611871	21.3858577756215	48.4918599692408
zhongyin15/E8501	0.0314953146437006	0.349400547296292	1.59443426736338	17.6307404245313	22.5712782099616	19.1774239043306	42.1819367629339
zhongyin15/PHW03	0.0441442952932425	0.449715985952814	2.02045655561595	19.5859621336202	24.2533743943279	21.60630424195	46.2725257286855
zhongyin15/yan38	0.0353743353762268	0.385637305224833	1.74120263813361	17.574297472879	23.5883074401298	19.2014183170653	43.2564948009911
zhongyin15/A619	0.02202966079096	0.214197423667178	2.30229811873607	12.4163799290849	14.1851461858144	14.8417187730992	29.1730447868081
zhongyin15/PHT69	0.0290498450514558	0.304925722633153	1.98130441464045	15.9493785649282	17.9108237076623	17.9549354181956	36.0256231693963
L061M/PHW03	0.0332661719346364	0.350692534921591	2.08722057739857	14.0803353345171	16.9418219054444	16.1481634551686	33.3812578138584
L061M/zhongyin15	0.0329499474183979	0.356570406792923	1.59340966261622	15.7151689791785	18.8137358249261	17.2470771478934	36.2751124646478
897/LH82	0.0309471921488871	0.398886832031158	1.37399551737003	14.176311046423	20.169870584801	15.3936609403048	36.0833917726165
897/yan38	0.0276373755455903	0.372538741637257	1.41149335684208	13.6814592929965	21.4819400443935	14.9851726725567	37.1621451054933
897/zhongyin15	0.0435329278951813	0.523608105883445	1.67197301244215	18.8170846467576	25.2566407101802	20.4313738501145	46.2805075598973
897/L061M	0.0350159475911564	0.487374168187478	1.47710127906563	16.193457657504	22.3111845871721	17.5474886320405	40.4030555865463
Ay420/zhongyin15	0.0357327231612971	0.445778388342518	1.98486575388039	17.9221935006248	21.4423498164014	19.9353775047314	41.5875068413993
Ay420/L061M	0.0332661719346364	0.43003517385779	1.823729406604	13.2646082706314	17.6326600999333	15.0572650660337	33.0681185368762
B98/L061M	0.0297455389871806	0.3820683752343	1.57371948148049	17.2270470504737	20.4131243940957	18.6960646358703	39.4537443077524
B98/897	0.0339618658703612	0.395108154055411	1.8907156223211	17.9520744107919	20.3415479449968	19.8589397335279	40.3433824940107
B98/Ay420	0.0244751303832048	0.333830899151304	1.94516408086421	12.7201396738107	16.0315428106469	14.7924064579024	31.0677984470509
B98/xuan6	0.0253605590286727	0.281764428456424	2.01075859780099	12.6072661715006	14.4631296110276	14.6666670636413	29.2688516722821
PHR55/897	0.0356483966236335	0.45780931821705	1.5123802591398	18.0693970247374	20.4798933798121	19.4905758780262	40.1751345400778
PHR55/Ay420	0.0316850493534437	0.406865191010196	1.81397254040091	16.8043734217624	21.1483083921151	18.5967560037107	40.1145323476196
PHR55/B98	0.0368078865165082	0.460785842656858	1.74204816668023	19.5758722121385	23.35210651192	21.2799039108099	44.9383889377141
xun971/Ay420	0.0276584571800062	0.355004619964253	1.63393005514878	13.6469946280127	13.4050002283606	15.2254271737006	28.6774910654446
xun971/B98	0.050131479467359	0.476132152855048	1.73947724849039	19.0801497289421	20.2287468440069	20.7830394501266	41.1371993108166
xun971/PHR55	0.036639233441181	0.462009523952496	1.74543717973086	19.0301200161896	20.7984811954644	20.6918758180404	41.7084642963607
xun971/LH162	0.0251919059533455	0.278126054563037	1.71692913288461	12.381777736859	11.8316958578083	14.0570602212522	25.9225756506057
xun971/xuan6	0.026604375459211	0.337984899199023	1.46316284523846	12.5723264460288	14.3336866074749	13.9422652216166	28.4692804194643
yue39-4/B98	0.0320223555040981	0.369666975855693	1.55478655551742	16.9269334626643	19.4007609791766	18.4552911893935	38.0742288456767
yue39-4/PHR55	0.0365970701723491	0.463180918938559	1.5610074736397	18.259616185465	20.7009772504792	19.7442372771459	40.6272844691319
yue39-4/xun971	0.0375879069898966	0.480828671733433	1.63431768218948	19.8309556247905	20.7958576576769	21.4394859450118	42.3482667231567
2MA22/LH162	0.0255292121039999	0.288559527308659	1.96063395578675	12.0185392075314	12.7617688221969	14.006993632185	26.8655408061956
2MA22/zhangxi28	0.0277217020832539	0.345753053117854	2.12878847880888	12.7098624096479	12.3185055989773	14.9388119481925	27.2580077539097
ji63/2MA22	0.0250443345124342	0.342702216089231	2.43434668007609	15.6390356259322	15.2306265986192	18.1625909090641	33.3495004070571
ji63/LH162	0.0344889067307588	0.390539904694595	2.55461273941659	18.8541407626192	20.922497616983	21.6056074564755	42.6357368860432
ji63/zhangxi28	0.0286306605692049	0.331435664714571	2.69838149232199	17.031866499502	20.8372074377864	19.9804438762611	40.9835206302907
zhangjin6/2MA22	0.0322120902138413	0.403779011700494	1.80398567768224	15.9174659395434	14.8612333660582	17.7092688229272	32.4140668267586
zhangjin6/ji63	0.0385365805386122	0.463961449339558	2.57870957952785	20.5500621133474	23.4271738646565	23.1961829550486	46.7915695678486
zhangjin6/zhangxi28	0.0325704779989116	0.444980177099411	2.28083549594475	20.5406670163873	21.1302251450449	22.9784088428962	44.0186563083188
longkang1/PHR55	0.0373138457424899	0.446974981357407	1.49462987795946	16.9268363231302	21.046624130877	18.337246703297	39.7493025366157
N68a/7903E	0.0306309676326485	0.361110445658877	2.41475208271079	14.4553827971717	17.5010124732274	17.0132467782356	34.6764387833917
N68a/zhangjin6	0.039674988797071	0.481346962084865	2.58732096933557	20.8879676629434	24.5342860777721	23.5620893860479	48.3131814653025
N68a/9710	0.0311580084930461	0.383811559970671	2.06617641297124	16.7540336774594	22.0392959361948	18.8693601030954	41.3778112597099
N68a/longkang1	0.0259820388436666	0.319831892966887	2.13721086721201	15.3536093140559	17.5371168130725	17.5755596059096	35.3083202197217
N68a/Lp215D	0.0327391310742388	0.396542905618662	2.20630865135762	17.9758284309006	21.9812437758732	20.2662556915994	42.5375627299091
N68a/han49	0.0301039267722509	0.330382327136841	2.25489215665412	15.0820365674576	17.4444639830977	17.4007841475582	35.044611840591
ji846/9710	0.0351179591289847	0.422624221198148	2.08406189693549	16.9691233615523	21.0209048883893	19.0881398904178	40.4896989488511
ji846/longkang1	0.0339618658703612	0.443490362750618	1.86417774725334	16.0122778657652	18.2199385201823	17.9030579684194	36.3535352497804
ji846/N68a	0.028354151115731	0.349533006859969	2.13167860174803	15.3632833082802	18.6203261252403	17.5570201150688	36.5219543543924
zaC546/N68a	0.034678641440502	0.374830306799509	2.00999467168105	16.8140551778236	16.9354182029014	18.8598909123672	35.7872133720493
zaC546/ji846	0.0283330694813151	0.366078802073519	2.21782638820387	14.4310657563926	14.296752859633	16.7270178058501	31.0172703132575
luosu3/N68a	0.0263513958462202	0.291738377562566	2.27378854946189	15.3092525279725	17.2700840398547	17.7057657038643	35.0899176549353
luosu3/ji846	0.0279957633306606	0.34005137351403	2.14122184143456	15.7715001859134	19.6122210850838	17.9410655642177	37.9069702789623
luosu3/zaC546	0.0280590082339083	0.343133081206759	1.96705273855418	16.1455344416792	18.1546202493974	18.128020455412	36.5148440276911
PHW43/zaC546	0.0232102323182506	0.293846872354432	1.90273794360194	13.2430352773472	13.7781208245689	15.1689090224641	29.0139383621773
KP3130/zaC546	0.0287125389008013	0.36641665869006	1.94909749756126	15.9895101289577	16.6580919258378	17.9472974126788	34.6643433963528
KP3130/luosu3	0.0367868048820923	0.451663901207681	1.92189361317899	19.3341119255112	27.1674281717064	21.2515276303416	48.9963991518975
KP3130/changK	0.0273000693949358	0.302555570432969	1.76627263360162	13.4355169179478	19.59569054618	15.1792640301739	35.3153598787209
KP3130/Sg1533	0.026604375459211	0.298748837769388	1.76929477209161	13.3540464828345	18.2079532298776	15.1000439201713	33.7208405908917
3335/huangchangb	0.026161661136477	0.313765484743224	1.8661665639276	13.838788398014	16.5630902933997	15.695830536418	32.4973739019704
3335/PHW43	0.030870557592828	0.332728976201309	1.97725358099674	13.7912699112373	15.427223458453	15.7990090993285	31.3737595584226
3335/T24	0.0278271102553334	0.328123250259891	1.6701737140626	14.3927106575059	17.6824926233454	16.0540089046327	34.0023616990877
E28/KP3130	0.0337510495262022	0.44825993472759	1.68061628968835	17.4421199555683	19.886411104521	19.0789287749779	39.1759618297962
E28/3335	0.0294082328365261	0.360431255171112	2.01890186251132	15.582886204536	15.867533788559	17.6210761930661	33.5360125153341
K14/KP3130	0.0313266615683733	0.360190364920183	2.05945745167905	15.8430506866281	19.7294355103239	17.9245874706861	37.9969375736881
K14/3335	0.0290498450514558	0.318241127530671	1.81475206371507	13.5122619794798	15.0848687473616	15.3780673244232	30.5907550880363
K14/E28	0.0229361710708438	0.246988985514736	1.97379290594737	12.8274150329133	14.3366787712981	14.8466952277831	29.1802655384689
yi36/huangchangb	0.0255292121039999	0.298024292965322	1.7931254291142	12.3457008639555	14.2244196101948	14.048550705061	28.563456656219
yi36/3335	0.0325704779989116	0.411298379019686	1.82856216616715	16.4903294891706	19.8300048422004	18.2972525811836	38.4226322423622
yi36/E28	0.0328445392463184	0.412370764067783	1.81544565925131	17.0977321412745	18.003594713541	18.9353259352415	37.1307155831142
150-4/W9706	0.0325493963644957	0.364588128893817	2.24463233312117	16.4003663917025	18.5667515984173	18.7107175423917	37.444275546406
150-4/M101	0.0332661719346364	0.40224720824341	1.91453661978346	17.4985338094964	15.9889051568716	19.399896656197	35.2647026765936
150-4/HBAI	0.0315163962781165	0.386880780695522	1.97659879775488	15.6096314539166	17.890883993816	17.5929131057571	35.6854386373045
150-4/8982	0.03031474311641	0.387332904771709	1.8728296136291	14.2407536935058	17.3142733370066	16.1217330043686	33.747657613669
150-4/78551S	0.0360700293119516	0.41853984881873	2.18043972034846	17.415118344317	17.859849438208	19.7280699346183	37.5721802381418
150-4/PHR30	0.0290807720398564	0.318675695595031	1.95090570107587	13.8842273413555	12.4979104871059	15.8567837924767	28.2007256868555
DH65232-DH9/150-4	0.0297455389871806	0.38822716629205	1.72429496383588	14.387984925163	15.7513329712987	16.0748984456024	31.9862697997254
DH65232-DH9/78551S	0.027103993966425	0.261549092339352	2.04171862043426	13.1351480301987	12.8072040900978	15.2358055932462	28.0409760836361
DH65232-DH9/PHR30	0.0286914572663854	0.326230945759466	1.67509188733202	15.2411871176437	17.3268847634657	16.8530624602099	34.3573911436174
P167/150-4	0.0287108002208305	0.314869365364399	1.82410362067255	14.9778843309177	16.2084825119944	16.744953521769	32.8431007986322
P167/PHR30	0.0297455389871806	0.369691683605763	1.68266342684922	16.332668126951	15.6158249540532	17.9193056122703	33.524171425735
LH215/2005	0.0408133970555298	0.501145402689875	2.04444379579825	20.0280399285936	23.9310541361238	22.1040537302614	46.2798225932751
LH215/150-4	0.0305888043638167	0.377715893144571	1.81139917114956	14.3285852714567	15.5300550035874	16.0738771371394	31.7678546227971
LH215/P167	0.0276584571800062	0.361945191805899	1.90277145891964	14.965746747994	18.1522808512232	16.8540811827569	35.2823864148232
LH215/yun147	0.0290807720398564	0.331451405237102	2.16168874044283	14.1398602741808	17.5866528924588	16.388310969441	34.2780674343522
785/P167	0.0304623145573213	0.433985451189028	1.98354481537732	17.6997568051102	20.7010568444966	19.7107291097856	40.6851390759646
84-126-15-1/equn3	0.0301039267722509	0.398788361974035	1.74443597043983	15.103550715682	17.4154762648127	16.7642424877962	34.4662417379983
84-126-15-1/M101	0.02464637798324	0.353170111628624	2.10899298060109	14.7673229274792	14.7136728628685	16.9429480236646	31.6114787084097
84-126-15-1/7903E	0.0271524979540245	0.306003463939197	1.87942893353627	12.8287264338638	15.5450763729458	14.7574961680239	30.5886562621974
84-126-15-1/dan598	0.0269416816098655	0.309444460313333	2.05320397885242	15.2826194437636	16.9068341694233	17.3536964713156	34.4447936675149
84-126-15-1/P167	0.0304431461174915	0.404698512046814	1.94051615519335	15.847704873446	17.7297591992732	17.7947401475111	35.6867259384862
84-126-15-1/LH215	0.0315163962781165	0.369989972380674	1.84574178180483	15.4989117576371	15.6766136999987	17.310366760684	32.9860157467956
84-126-15-1/785	0.0428161523250406	0.551854745062397	2.0435477151703	20.3736137732134	22.3582296595622	22.3952343411068	44.8912268445742
84-126-15-1/B7	0.0335191793183663	0.437298375794117	1.8749511871716	18.4591298452701	20.2185308978265	20.2306230800828	40.5846634893422
R31/785	0.0369976212262513	0.470974352710991	2.26140148049452	19.0472017470281	22.3312955765475	21.3293300224261	43.8553824017672
R31/84-126-15-1	0.0317272126222755	0.404870241567892	2.07019296041712	16.8391391259602	20.108707277711	18.9269479626075	39.2345119915078
R31/shen5005	0.0304623145573213	0.426986803674479	1.66103952775491	17.0417641289103	19.7861481554165	18.6396152453137	38.6896979544863
W968/785	0.0357327231612971	0.465176942854006	1.81856185182741	18.2484786078029	22.7437967088136	20.0255111697768	43.1733232881883
W968/84-126-15-1	0.0360700293119516	0.422945028748656	2.00541954094583	17.6426925833763	18.7314104428309	19.5864795351288	38.3078919286
W968/R31	0.0380029865875061	0.493101045829775	1.69353548763695	17.6376156742276	24.1389866630222	19.1377454038802	44.162992419343
LH60/84-126-15-1	0.0297218892528612	0.347516403621798	1.78913197072873	13.2648228067914	17.9558869329795	14.9790471195731	33.4581024803163
LH60/R31	0.0276373755455903	0.334462732589169	1.7456322775563	14.3351600956091	17.5195098873969	16.0368296526581	33.8007670227451
shen5005/R31	0.0297218892528612	0.37333851377906	2.11530644970244	14.8132846768999	20.4006609051756	17.0099184016143	38.1149583917618
Va26/W968	0.0286914572663854	0.397794248916525	1.96378342549996	16.2660689287408	18.5079995514221	18.2024672020228	36.9521531123663
Va26/shen5005	0.0316492541137691	0.423256478105282	2.01303262096896	14.9451274400169	19.9430492245894	17.0682330566786	37.523278109244
fu96/SW153	0.0256978651793272	0.318996414204202	1.9478893697914	14.0465271556986	16.6475398339739	16.0279805806143	32.9139943115281
fu96/7236	0.0281433347715719	0.316507324827283	1.70485294431899	13.9307348920359	19.3175143625118	15.5760482183139	35.3825265893615
fu96/ji833	0.0262459876741406	0.318627408147128	2.01250506700158	13.3878730006417	16.2008731836025	15.4389467377078	31.9111730071526
fu96/SC30-1	0.0321488453105936	0.392911692708024	1.89675335663631	16.5996014232189	13.7004912480288	18.4495413214703	31.7597926322751
fu96/BCC03	0.0353743353762268	0.424155826050698	1.85558297885376	18.067307423624	17.0408547688	19.907044169299	36.8891483674575
fu96/757	0.038367927463285	0.44681006877104	1.8585833109804	16.9104099766522	22.2318992412826	18.7513754621488	41.4354306075838
fu96/6	0.0416988257009977	0.515751079412538	1.78226332261022	20.334693254406	23.0903057444493	22.084180616306	45.4259494639802
fu96/liao2204	0.034678641440502	0.40153824361043	1.91415725760583	17.3424316462524	20.4725550278406	19.2552057552924	39.9695126127218
fu96/E8501	0.0304623145573213	0.41555032368114	1.4749026949357	17.1580650148274	17.9806747991675	18.5415706014398	36.6537436005556
fu96/J8606	0.0462735403692487	0.515181836689856	1.71419832096632	21.524458485541	21.2321148967098	23.1695237005361	44.4624626536998
fu96/PHW30	0.0316492541137691	0.357649735514612	1.95174387440125	16.269454931658	19.0168556987132	18.2776997472299	37.205057669198
fu96/L139	0.0359013762366243	0.41295075912335	1.63817759036271	18.9197388287529	20.266427396456	20.4906396327794	40.9135210468748
fu96/PHG47	0.0362597640216947	0.43988302393495	1.59729696362509	18.0113063293105	19.5990330559098	19.5260921690179	39.3191864760304
Ms71/fu96	0.0416988257009977	0.498459516124772	1.66826092521562	17.68278920221	21.4627280186092	19.2903821580592	41.1525368553712
Ms71/L139	0.0295121967370865	0.331435664714571	1.82011882829301	14.0339893781876	19.5039944828785	15.8437758468434	35.8157130218751
Ms71/PHG47	0.0334769882787955	0.512928687736868	1.72793474469969	19.5918285254987	21.869457496423	21.1537106279904	43.1213792338099
468-3/C521	0.0264361635362117	0.284181279561439	1.6698616485866	11.9553606664013	16.431827586447	13.5689059438044	30.4848966497751
468-3/M3	0.0292450645650012	0.345983985141196	1.69438552357965	14.0437572059573	18.0284292871941	15.6445691311346	34.0260984193144
468-3/MDF-13D	0.0286914572663854	0.340222665961679	1.7068231403574	11.9085323785988	16.1520330519249	13.5806174559782	30.1495578377756
468-3/R31	0.0273751393604039	0.321862082315423	1.94433116631572	13.6348518039863	18.4066768428256	15.6458031030764	34.4867344970018
468-3/fu96	0.0311580084930461	0.372019550828726	1.68325795373076	15.6326387337328	18.967737695541	17.2936178050254	36.5197651258637
468-3/Ms71	0.0311580084930461	0.421722279439792	1.74882642920015	15.3362585108536	23.1664956291864	17.0280476300872	41.2477095743892
468-3/PHJ40	0.0273000693949358	0.353941253772143	2.07828984967054	15.2775274781053	17.7716635133865	17.3556323288662	35.3368208924362
468-3/zhangxi28	0.0336245597197068	0.407947038895342	2.08198069303565	15.0113300987958	20.4347944918328	17.1375572970962	37.9904764019855
468-3/MO113	0.0301039267722509	0.322287979571592	1.82667433449098	13.5408702279707	14.3088665305653	15.3727088545791	29.7750282137669
468-3/PHG47	0.026974441102276	0.323110053189815	1.71972375620512	12.0497718787001	16.6167854341437	13.6209560315304	30.5965857224703
DM101B/fu96	0.0448610708633832	0.47309791532737	1.81090369964063	20.2154489878367	22.9225593294959	21.9534828998657	44.9876522574595
DM101B/Ms71	0.0379041315061351	0.44050175677604	1.99022571183046	18.6788155776193	25.1277479012479	20.6696808214425	46.1251613027422
DM101B/468-3	0.0290498450514558	0.357773165491569	2.25953326913638	14.3018232627036	17.3959587256945	16.6497931447681	34.2866588245111
DM101B/PHJ40	0.0347840496125815	0.42893437791999	2.49160482114865	19.9189059603619	23.4844828001332	22.5042333032848	46.2028888624479
DM101B/PHR30	0.0324868682802438	0.291700101456819	2.20365568679809	14.4175456714607	16.0449008608333	16.7843706128359	32.9730477282147
